Engine_rpm,suctionPressure,dischargePressure,flowRate,motorTemp,vibration,Engine_Condition
553,2.999496611,11.20441596,69.290742,75.80587315,8.157233,1
378,4.292083138,4.349342004,57.505364,88.48737695,10.550838,1
931,4.467224849,8.536735813,119.577723,78.84745981,1.896538,0
523,1.511865655,6.046909377,69.939415,77.83806392,12.883120,1
568,1.694807429,12.34896835,68.637756,74.46625446,12.337076,1
631,2.389285562,2.134657416,75.503305,87.52512693,8.786187,1
1101,3.05833792,6.931112047,108.003660,84.15452158,14.024918,1
966,4.558405317,4.413288269,92.173788,81.75038651,13.945209,1
929,2.354799955,13.19194446,127.464462,93.28148002,2.081587,0
1224,4.39795887,6.005172951,150.669875,74.27548931,1.958050,0
996,1.784253313,4.658085916,129.367922,90.49087338,2.277264,0
495,2.842188453,4.035040682,64.116326,71.28597997,12.841137,1
736,4.593118106,12.24347078,104.708828,73.72662232,1.744476,0
1143,3.117507112,5.000723758,143.235258,73.78270589,2.156502,0
976,2.98053846,6.51202271,127.743007,83.70739436,1.795184,0
426,3.569801097,4.567844304,60.336511,81.79601718,15.042302,1
451,2.72752784,6.166556107,64.441670,73.96624696,8.617272,1
972,3.124398592,7.207696547,92.214957,66.75721141,14.845921,1
1127,4.119129043,7.851667349,101.785342,73.51579975,12.683069,1
679,4.586441912,6.338093974,77.204021,79.53647865,13.290531,1
1329,3.588706331,6.446180933,119.185368,76.57936056,11.370838,1
944,3.535685798,5.684736638,96.280054,72.71811629,12.988142,1
754,4.856315509,3.339205852,108.680451,86.69153908,1.878772,0
734,4.366980256,4.518056268,78.254286,70.19807524,9.225644,1
739,3.135844815,6.194140531,80.458204,65.98435747,8.162124,1
865,2.583567586,3.733036846,120.313599,82.10004837,1.786843,0
667,3.279017829,5.889951215,80.100501,74.81657925,12.563531,1
868,2.271175904,3.158766077,122.206163,83.58071005,1.858923,0
1219,3.146836814,8.949971398,108.489113,72.53972606,11.041476,1
435,3.372937778,6.44656455,65.305321,71.52113101,15.594545,1
744,3.730724576,5.603028505,79.677516,72.44687402,15.189324,1
782,4.901958755,5.18783353,82.874486,79.27569965,15.526342,1
1026,5.718340188,7.492429949,97.070678,78.89482685,13.701289,1
993,5.200199423,6.548924664,95.323607,74.07118833,12.073688,1
699,4.167212152,4.943407012,82.476388,70.95766324,8.130488,1
992,3.293105876,7.985926064,95.633761,67.52928318,15.814113,1
702,2.513481039,4.052145697,109.749089,85.81556228,2.004833,0
978,2.007255146,3.794500341,127.891482,72.71020992,1.715774,0
563,3.027065118,14.95024335,73.841771,76.91355587,8.610178,1
792,4.879124551,3.921908699,110.974893,85.56519045,1.855485,0
396,5.223596477,6.168522685,62.080585,78.72115346,11.155189,1
624,2.555692937,5.914550129,98.170782,69.42893575,1.517342,0
609,2.400206963,3.572434904,99.328077,81.42696729,2.053516,0
967,4.074827896,7.258132614,126.426960,75.99114575,2.243127,0
673,2.666703511,6.794246254,75.527096,87.65960147,14.385162,1
458,5.09348572,13.3621429,61.770711,85.60081486,9.038634,1
802,1.792885643,5.180774682,83.595595,74.31600364,12.150505,1
775,2.113840218,6.159451277,111.057785,76.36321461,1.808481,0
638,5.078508159,5.132750731,96.554439,74.5041165,1.954049,0
659,2.811471732,13.13086292,76.400358,68.01697804,15.158912,1
952,3.981049318,10.04483376,124.001467,79.61737473,1.763935,0
960,2.503391292,9.117413205,98.097904,70.60908261,15.567921,1
1342,4.351756136,5.274754554,150.033448,75.92623309,2.334879,0
1036,5.636036612,4.329150006,138.707716,78.35176084,2.240993,0
738,2.690923277,5.1663932,80.444151,79.80369322,10.621923,1
736,4.046214729,7.696724703,85.046204,78.17065316,8.536646,1
817,3.852041766,7.982632385,85.950638,81.10497535,13.715863,1
589,2.506649242,12.49930084,70.581871,79.83050859,13.070353,1
774,2.972352783,12.65763674,85.314098,66.95157879,10.339192,1
619,4.440160925,2.447053477,73.420372,84.03275301,13.872675,1
811,2.831072786,5.539920938,85.351492,72.30544641,8.566671,1
566,4.014289966,4.461556717,91.020699,82.32487865,1.847052,0
676,1.923723988,6.504683053,108.818364,78.78522328,1.620077,0
1038,2.589778517,4.872697438,137.178548,84.99748923,1.739205,0
399,3.103702284,6.128580399,63.222473,71.76049922,9.617187,1
1327,2.551879589,4.101574391,161.147211,71.97270826,2.224371,0
513,2.411272703,7.567013806,67.778663,71.70386578,12.422647,1
1021,2.692710252,12.7151717,132.281083,81.02396772,1.975339,0
834,3.328453628,6.832891443,91.913992,72.16206506,9.329537,1
503,4.311110432,5.254369745,66.179284,79.43823439,9.477965,1
375,2.680861624,2.653229466,60.275552,89.42165757,13.125182,1
740,2.49829059,5.350249239,81.106576,68.76163926,14.171654,1
401,2.798636208,7.322130454,62.611180,75.18383841,11.300600,1
509,1.989650257,6.978370546,67.396046,77.81108232,9.799176,1
1262,2.804673107,15.75650975,117.005958,82.02396855,12.482752,1
997,4.21677243,4.157443188,135.293069,77.4293489,1.946870,0
906,4.133863124,3.83336256,92.105278,81.03108491,15.185394,1
1162,2.730502575,5.852378055,137.136944,73.03311378,1.971114,0
896,2.589202705,5.087300027,115.620563,69.35542797,2.177068,0
466,2.406792197,7.45346918,68.051485,88.49755744,12.448139,1
501,3.562272319,5.90219685,66.487289,76.08326865,8.878805,1
453,4.621983296,4.563462708,65.545592,87.03672229,8.956396,1
813,1.948646894,1.924377667,112.078292,76.98057024,1.991628,0
619,4.478510777,13.59343394,72.008250,70.88431369,9.012127,1
801,2.13668783,8.44287212,88.574831,75.36186169,10.200721,1
954,1.167248013,5.211569122,123.745602,74.73210013,2.090411,0
993,2.425632788,4.95113772,95.186668,77.69336667,9.770880,1
678,4.196692585,5.331778938,79.412710,78.03876365,14.376932,1
759,2.479499744,5.442148259,110.839610,85.33306315,1.772692,0
1063,3.144256422,10.20994313,97.851062,85.34920021,12.258303,1
604,1.964484036,11.48126412,99.576345,75.32695885,1.672222,0
928,3.001053287,7.215434438,89.881885,74.4112942,10.030589,1
682,4.171318191,7.306147879,107.653373,78.87551832,1.808589,0
365,2.562178732,5.598048209,57.250178,73.67315682,12.641244,1
628,4.333345578,7.417077259,71.479852,84.51404186,8.325140,1
731,4.08660317,6.764889807,104.680711,75.62216151,2.010695,0
521,2.571297589,6.79790632,92.225765,86.48441187,1.773434,0
650,2.514157064,6.753328199,76.303723,82.15558039,13.385566,1
1199,3.665485929,9.290389941,107.692651,80.88797261,14.107549,1
625,4.199611902,4.227676778,75.469923,82.24237851,13.612836,1
631,3.180472744,4.588038084,102.279883,75.28810956,1.748467,0
581,4.040043885,6.041512725,71.926715,79.89408974,9.967999,1
1339,2.815438338,18.69047231,160.453974,83.05784836,2.122805,0
823,3.873634235,4.861403675,114.919374,83.36729859,1.676823,0
653,3.173800571,5.485897459,107.070058,64.88437128,1.726112,0
811,2.970151425,7.677519074,83.637437,78.33653907,9.495418,1
780,2.312662495,1.256261701,114.873703,75.00601629,2.040047,0
986,5.425634752,2.169194498,98.411043,76.30311221,11.100168,1
601,3.712667953,5.238307401,74.672810,79.25263267,14.125607,1
600,4.874576621,7.701993673,73.530251,87.88207796,12.577978,1
602,2.686743976,5.504906701,74.659314,80.26077806,11.920520,1
857,3.742305246,6.523919013,119.757675,74.49921591,1.911723,0
1500,2.873797682,5.017407852,167.444455,85.55634761,2.170890,0
855,2.387460491,8.889988978,85.798744,89.42241841,10.114446,1
552,3.768027534,6.628678437,69.209843,76.91093963,8.196544,1
1097,4.153074015,4.625568721,136.097362,78.84603869,1.905123,0
777,2.430306091,2.658692143,110.664039,81.57992356,1.811280,0
956,3.801882996,5.681047423,124.068534,73.15738651,2.056136,0
1132,2.786900216,5.137874341,142.180266,74.79657654,2.348861,0
437,2.771562128,4.244953354,66.537302,82.72668941,14.071612,1
763,4.859958029,6.103806167,84.181812,86.04056706,12.138583,1
625,2.444818248,6.9115624,78.291955,84.99853062,10.099231,1
1411,0.014064288,6.927239176,117.811307,82.2631415,10.820346,1
663,1.762984054,18.20161034,74.911762,75.57860099,11.516528,1
512,2.490928602,13.16206716,93.450832,82.54192179,1.926482,0
570,3.404578453,5.855533382,69.688858,74.11618749,10.668523,1
760,1.881781387,2.417957022,107.310609,75.0599332,1.842176,0
743,4.127219914,5.508924555,83.754216,87.92407471,11.988297,1
640,4.774963304,6.6724714,101.572921,79.24520519,1.741704,0
735,4.479647526,14.00460586,85.380276,70.71555464,15.215753,1
522,2.648461826,5.816796074,68.050965,81.68155967,14.482381,1
680,2.922753562,2.813248571,101.367609,76.41005135,2.076525,0
1436,3.700468064,4.247554422,171.617273,76.65804218,2.360021,0
1139,3.651272349,4.0658457,109.189613,80.94676949,15.965917,1
401,3.128636523,6.470236169,59.823432,70.22823908,11.587178,1
867,4.402139494,4.659742339,118.254932,78.94503654,2.061109,0
811,2.307386884,4.044584026,110.762977,78.7091349,1.790168,0
499,3.939443814,4.604644786,92.619867,74.47337081,1.594230,0
1114,4.345886208,6.60209199,107.676911,67.34168821,11.552830,1
1818,3.751616349,12.11595172,194.237059,80.29973739,2.663974,0
861,2.800656627,4.493413967,91.268247,66.76317808,14.201034,1
838,2.910100885,7.110121554,90.867650,76.94462924,14.205734,1
683,4.49467265,5.886058243,75.462131,81.71859522,11.518788,1
749,2.09465646,7.120927027,85.410036,82.38670024,11.272235,1
805,4.964498087,5.07359145,116.687564,81.02745926,2.103689,0
927,2.655195937,11.25120583,96.740967,77.10182121,15.327675,1
794,1.922905274,3.693097102,108.963577,87.83706253,1.853543,0
597,3.134165064,5.948937486,101.187596,65.67286626,1.504078,0
1201,4.437675812,4.617074563,147.318380,77.17417144,2.277538,0
1127,3.944053799,1.587507207,138.007823,85.12671979,2.120681,0
617,3.089107196,6.001925429,74.108623,86.65046814,14.740679,1
1531,4.897552752,6.23430907,173.495011,76.4419299,2.098339,0
908,5.257288531,6.780644128,94.231134,81.44726163,11.586030,1
1094,2.996352818,6.615728966,100.801017,79.92480773,12.868728,1
706,5.33145551,4.60139567,83.180814,77.4937166,12.724682,1
759,4.800907389,5.964886453,111.165086,80.10064231,1.608213,0
507,2.273107167,6.723415245,65.898426,78.40990846,15.227388,1
833,3.872954689,3.859833498,88.174425,82.48088545,14.630020,1
1435,2.623801722,8.572543197,168.790045,90.04585756,1.921675,0
869,5.183221945,5.494319737,124.131066,73.18299708,1.767829,0
922,2.18630146,11.40159013,89.582038,86.12867505,14.794523,1
491,2.918117994,4.3371539,69.647191,74.51997189,8.750604,1
558,2.153878775,11.70002787,72.127615,82.07597913,9.222753,1
805,5.024510427,7.635230016,109.991167,80.52682432,1.822113,0
478,2.041667243,4.046967245,65.042105,82.06825428,14.317615,1
1148,4.289054836,5.107203394,143.758659,75.07952743,2.235021,0
584,2.647584706,4.175512517,69.377089,86.65000187,9.346203,1
714,2.728768387,6.673660838,77.494173,63.44282597,13.235529,1
468,1.310903387,7.569304861,90.496320,77.89104127,1.610019,0
697,2.449275608,4.424065691,82.569786,87.29506389,12.076651,1
620,4.590019862,6.099459269,75.824325,69.35708544,9.707352,1
771,3.178259929,4.289521218,80.943788,65.64138778,12.511229,1
885,2.410998201,7.308259456,94.232024,67.07188851,10.415652,1
1239,3.507959457,10.41309503,109.649438,79.42790697,9.153485,1
597,5.003699219,8.327548421,73.863960,67.06037262,12.153031,1
586,5.449272975,5.630844088,97.950226,80.25821407,1.588378,0
561,3.197550054,9.659437618,74.167354,78.28139702,14.289028,1
469,4.328405379,5.216832349,63.246912,78.95197818,10.447843,1
827,4.313316622,5.883723802,86.726665,75.50174012,8.956369,1
1051,2.025690298,1.579126758,133.351687,76.79087636,2.107242,0
906,3.840437211,4.334232164,128.272173,82.34794381,2.176465,0
1514,3.338063221,5.319598267,130.133131,81.09809522,11.597056,1
860,3.752951835,4.133498041,86.913158,73.01185898,10.258592,1
1041,4.123968475,4.61099893,98.730628,81.56361242,11.604212,1
397,1.935581809,5.737016106,61.446582,75.08744138,13.785469,1
477,3.035821864,13.94344149,68.950408,72.25200222,9.329494,1
606,4.18573525,9.353593351,73.945657,84.87634291,13.214262,1
1143,3.028660934,3.849784747,138.562638,77.11733068,2.226445,0
782,3.866421806,8.157972382,83.739668,78.2760216,12.598302,1
468,2.989145428,7.634780461,64.847127,70.86934932,11.396990,1
1028,2.993768547,4.795365466,97.459878,71.27917895,9.391129,1
844,4.660272943,6.48573553,89.134792,80.02743059,15.184313,1
816,2.999321934,7.686283146,116.834938,79.50207755,2.038496,0
509,3.782254644,6.027205724,70.927580,83.57087912,12.121229,1
707,3.111563364,7.506011805,77.591706,74.99679528,10.726209,1
663,3.356356875,4.906609424,105.852771,79.16789258,1.655470,0
991,3.924565924,4.300482668,127.299675,76.46696057,2.027198,0
662,3.482243793,4.916336505,76.034718,68.96206196,11.723467,1
674,2.665403476,7.237549387,78.027592,74.34894434,8.751198,1
680,5.44597708,4.71994652,80.792697,88.11574939,15.726493,1
697,1.912416427,5.999683934,101.531366,82.30372906,2.137723,0
633,3.269891023,14.05924002,73.600447,87.96347808,11.862946,1
465,3.548107165,4.559597514,88.611139,78.46400968,1.951755,0
721,1.014730069,7.132947666,84.469416,71.82888028,10.932153,1
502,2.946512188,7.823295904,64.307154,85.89501372,15.430130,1
517,2.689715155,5.210714194,93.202093,80.05967356,1.607721,0
670,3.660511061,7.06750369,79.846808,81.66332159,13.122697,1
565,5.254787202,9.794651823,69.772824,74.08995748,14.401293,1
746,3.988720252,5.12021166,80.471369,76.06440356,15.217532,1
785,2.984588757,5.878819309,88.562803,75.56922539,9.197169,1
832,4.845696997,5.581214872,86.464920,79.20674235,10.796454,1
601,2.706783514,4.511191292,76.607364,78.51112431,14.433857,1
863,2.742389402,7.199242533,122.224253,79.65807627,2.116649,0
704,4.222030916,6.039390467,107.927500,77.1079447,1.609486,0
1070,2.068550177,4.360563215,99.500318,68.06845166,13.360251,1
932,3.462550181,5.453049466,90.752999,83.60363971,8.094025,1
1054,1.948282539,1.881044904,127.763838,79.57498676,2.017523,0
1059,3.574372124,5.79104543,136.422258,86.02909942,1.807086,0
550,3.151348462,7.388099856,70.728390,70.87235566,10.672774,1
1029,2.402728626,7.245763525,130.178362,80.01439252,2.289763,0
960,4.439183332,12.82883461,97.691309,74.26170323,10.723783,1
710,3.4038254,17.00084093,103.659051,79.75246101,1.771106,0
933,0.629344733,3.297014977,92.665312,78.92146338,8.514953,1
1606,4.472732399,3.703534681,139.807570,84.50828728,12.556020,1
985,2.51896321,9.04977145,95.864675,80.17462597,8.817931,1
567,3.974806245,8.344605611,74.490025,86.61684459,10.294903,1
931,2.025510492,3.97459564,124.777966,77.33848285,2.213584,0
1026,4.606592519,6.243989562,97.926350,79.65347284,13.890730,1
943,3.196722769,3.746012374,120.385115,75.63405333,1.818982,0
779,2.597059056,4.569617336,85.951509,77.32661628,13.459256,1
342,1.928643493,4.602446082,55.642558,64.80685168,10.339202,1
992,3.195725853,5.913403075,101.574205,70.50360539,8.983735,1
843,4.969990275,5.518523299,84.968887,88.35872488,11.047663,1
722,4.230544417,6.893012344,76.950521,80.78201089,8.260750,1
966,1.865217907,9.707949383,92.770296,76.15290179,15.415641,1
770,2.316194484,7.569784801,115.151508,79.88928579,1.598849,0
1089,2.725300475,13.376654,106.329498,74.78036457,14.240401,1
1419,1.907799108,7.075930033,117.740050,75.5028567,10.907409,1
517,4.528669284,5.230016689,65.403918,68.51849937,11.343639,1
370,1.895986462,16.51134782,59.317869,76.1284858,10.385491,1
511,3.120438713,3.536205339,70.395843,80.12154551,14.427239,1
695,5.052273218,2.384331171,76.117969,70.09776795,12.993060,1
903,5.368183703,7.569048963,127.969638,91.3655434,1.979852,0
388,3.75910785,4.977937634,63.002530,85.17048398,12.512939,1
558,4.486163023,12.19079128,68.642158,70.28867225,11.253992,1
1472,3.301466848,5.487586924,125.149102,81.85251961,15.339280,1
708,3.220026055,8.371826502,82.686107,75.51225193,9.449003,1
913,2.006367767,4.62593405,96.472417,79.84822116,9.062651,1
751,2.322490163,3.232059685,81.797166,75.30806542,14.807222,1
496,2.351228375,4.833427823,90.909501,77.61038146,1.755783,0
619,4.902513582,8.234942057,71.963155,80.17594447,7.868289,1
881,4.187606983,2.731505376,125.539888,84.6998071,1.776084,0
520,2.084936634,8.01153368,92.632937,73.60510288,1.513874,0
686,4.211061907,3.65888022,104.699983,70.25171412,1.636208,0
1227,2.590067815,7.976503853,141.064407,73.82187192,1.982146,0
561,3.350547684,7.178991628,71.248766,78.66343904,9.214104,1
1004,2.401211566,7.637060135,98.599323,76.29043878,10.931279,1
465,3.649530131,9.688817801,63.367468,72.19852494,9.808423,1
1093,3.834514131,5.758317951,105.618256,75.80597555,10.111719,1
1183,3.946156021,6.502864709,110.263601,75.16591511,9.772587,1
545,4.830597479,5.358682524,67.878083,83.76773916,13.374860,1
562,2.346880352,3.946409245,74.321263,87.22879928,14.789477,1
1464,3.14069407,10.76073529,174.790631,71.95247914,1.961126,0
640,1.875776862,5.371007115,74.226047,82.19011262,11.021135,1
500,2.567538163,5.767573666,67.173958,75.62077616,8.790215,1
788,3.43029847,3.310953735,117.116701,85.35587049,1.712659,0
717,5.504795129,7.342863397,83.161854,72.96761674,13.774660,1
685,3.163822049,6.465317035,104.737578,69.47205356,2.022545,0
1064,3.317920101,5.184238546,130.446596,80.10271619,2.150292,0
616,3.759276949,4.515037434,72.098011,87.74047641,11.131845,1
954,2.796151299,8.37753144,99.052927,64.27888151,9.484639,1
609,3.562696678,7.415098927,73.672915,76.62243096,9.223583,1
831,2.287431116,6.884045296,84.608895,84.37074131,13.370170,1
913,2.869603535,5.117837349,87.946937,74.09034126,9.839566,1
639,2.271530051,7.738976555,76.820817,74.62017707,10.675223,1
1356,3.869504005,2.35800458,154.740785,75.00285733,2.361520,0
1157,2.040238385,1.722221201,107.491206,80.046387,13.622194,1
930,2.877134116,8.359251452,130.500116,71.76105022,1.675865,0
441,3.305267109,6.560397401,63.234595,81.15578744,14.507926,1
638,4.534667893,8.090517292,75.739488,75.09408838,8.351779,1
799,2.072629728,5.870729996,85.378915,82.6721048,13.809190,1
798,2.762275475,3.559572291,83.093586,78.61557255,12.830125,1
633,3.339562014,1.056442029,103.816458,76.68360982,1.553394,0
501,2.370270423,2.170861867,90.091216,73.97052586,1.760211,0
959,2.241627225,6.079507724,92.840335,78.49120134,10.787721,1
845,2.97711104,7.607970874,117.049266,84.4205799,2.101081,0
437,2.036424109,1.82624867,63.896865,76.33855678,13.513750,1
537,3.193476392,4.889239829,68.976168,69.794026,13.339688,1
923,2.938012676,5.743484243,129.116589,68.77304517,1.874834,0
1320,2.269715394,14.55700566,113.928450,74.1352658,11.028212,1
477,2.492741352,3.568284256,66.491375,73.93645456,14.393205,1
1454,3.640543924,9.960044663,124.229355,73.64511728,10.083811,1
849,2.989351627,5.955822363,123.097283,72.24531679,2.003546,0
876,2.992569291,7.814145691,119.099005,70.91933773,1.914059,0
1150,4.119375587,9.701266033,139.751279,84.04705865,2.298297,0
457,3.322553749,4.960389203,62.750719,68.56596678,13.329689,1
